name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,quantity,min_stock,published
Kasat Lwmnyrs 3kasat,كاسات لومنيرس 3كاسات,ITM-11784,,General,pcs,,0.00,0.00,0,5,yes
Kasat M 6hbat,كاسات مء 6حبات,ITM-18443,,General,pcs,,0.00,0.00,0,5,yes
Colored 1668,كاسات ملونة معدني 1668,ITM-13828,,General,pcs,,0.00,0.00,0,5,yes
4Riyal,كاسات نحاس ابو 4ريال,ITM-06826,,General,pcs,,0.00,0.00,0,5,yes
Kasat Qzaz Ml 250ml,كاسات قزاز 250 مل,330,,General,ml,,0.00,10.00,0,5,yes
Kasat Rwklyks 3qtaa,كاسات روكليكس 3قطعة,ITM-08549,,General,pcs,,0.00,0.00,0,5,yes
Kasat Shaa Almmtaz 3hbat,كاسات شاى الممتاز 3حبات,ITM-16639,,General,pcs,,0.00,0.00,0,5,yes
Kasat Shahy Qzaz,كاسات شاهي قزاز,332,,General,pcs,,0.00,10.00,0,5,yes
Kasat Shahy Qzaz 3hbat,كاسات شاهي قزاز 3حبات,319,,General,pcs,,0.00,5.00,0,5,yes
Kasat Shd 4,كاسات شد 4,ITM-18174,,General,pcs,,0.00,0.00,0,5,yes
Kasat Shd 6,كاسات شد 6,ITM-18175,,General,pcs,,0.00,0.00,0,5,yes
6Pcs 6pcs,كاسات سولفانا 6حبة,ITM-05953,,General,pcs,,0.00,0.00,0,5,yes
Kasat Tqm Ras Anq Ras Blastyk*2,كاسات طقم راس عنق راس بلاستيك*2,ITM-02597,,General,pcs,,0.00,0.00,0,5,yes
Glass,كاسات زجاج ثماني الشكل,ITM-02598,,General,pcs,,0.00,0.00,0,5,yes
Glass Riyal 5,كاسات زجاجي ابو 5 ريال,ITM-06824,,General,pcs,,0.00,0.00,0,5,yes
Glass 6,كاسات زجاجية 6حبات,ITM-01284,,General,pcs,,0.00,0.00,0,5,yes
Kashf Afrday,كاشف افرداي,ITM-01230,,General,pcs,,0.00,0.00,0,5,yes
Kashf Rqm 912,كاشف رقم 912,ITM-00597,,General,pcs,,0.00,0.00,0,5,yes
Kashf Rqm 970,كاشف رقم 970,ITM-00963,,General,pcs,,0.00,0.00,0,5,yes
Kashmiri Chilli150G,Kashmiri Chilli150G,996,,General,g,,0.00,8.00,0,5,yes
Small Peeler,كاترج تريك صغير بريموس,264,,Kitchen & Home,pcs,,0.00,50.00,0,5,yes
Kaw Mlma Ahdhya Aswd,كاو ملمع احذية اسود,359,,General,pcs,,0.00,6.00,0,5,yes
Kawya Alfras 60,كاوية الفراس 60,ITM-00380,,General,pcs,,0.00,0.00,0,5,yes
Kawya Snar Alzhrany,كاوية سنار الزهراني,ITM-03071,,General,pcs,,0.00,0.00,0,5,yes
Kb Kwb,كب كوب,ITM-18307,,General,pcs,,0.00,0.00,0,5,yes
Large,كبريت اعواد كبير,229,,General,pcs,,0.00,2.00,0,5,yes
Kbryt Abw Hsan,كبريت ابو حصان,ITM-16666,,General,pcs,,0.00,0.00,0,5,yes
Medium 40,كبريت الشعلة 40عود متوسط,ITM-12623,,General,pcs,,0.00,0.00,0,5,yes
Steel 10,كبشة استيل هندي سميك رقم 10,ITM-06158,,General,pcs,,0.00,0.00,0,5,yes
Steel 12,كبشة استيل هندي سميك رقم 12,ITM-06159,,General,pcs,,0.00,0.00,0,5,yes
Kbsha Taam,كبشة طعام,ITM-12083,,General,pcs,,0.00,0.00,0,5,yes
Kbsha Taat Mkhrma,كبشة طعاط مخرمة,ITM-12082,,General,pcs,,0.00,0.00,0,5,yes
Kbshynw,كبشينو,ITM-00073,,General,pcs,,0.00,0.00,0,5,yes
Ketchup,مزاز كاتشب,ITM-05252,,Canned & Preserved,pcs,,0.00,0.00,0,5,yes
Corn Ketchup 14g,اصابع الذرة شيتوس بالكاتشب 14ج,ITM-04142,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 14g,اكسل الكاتشب 14ج,ITM-04675,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 14g,مرامي كاتشب 14ج,ITM-04890,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Flavored Ketchup 140g,اكسل بطعم الكاتشب 140ج,ITM-07358,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 16g,تسالي كاتشب 16 ج,ITM-07121,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 165g,برينجلز بالكاتشب 165ج,ITM-05092,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 190g,تسالي كاتشب 190 جم,ITM-02498,,Canned & Preserved,g,,0.00,5.50,0,5,yes
Ketchup 2,مزاز كاتشب 2,ITM-01264,,Canned & Preserved,pcs,,0.00,0.00,0,5,yes
Ketchup 2*340 2x340g 88ml,كاتشب تويا 2*340ج+شطة 88 ملل مجان,ITM-08280,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 25g,البطل فشار بالكاتشب 25ج,ITM-11624,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Handle 3kg,كاتشب بيدار 3 كجم,ITM-09243,,Canned & Preserved,kg,,0.00,0.00,0,5,yes
Ketchup 3*300 3x300g,كاتشب هاينز 3*300 غم,ITM-05676,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 30g,تسالي بالكاتشب 30ج,ITM-04681,,Canned & Preserved,g,,0.00,1.50,0,5,yes
Ketchup 30g,تسالي بالكاتشب 30 جم,ITM-15073,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 300g,كاتشب هاينز 300 غم,ITM-05512,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 340g,كاتشب تويا 340ج,ITM-08279,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Hot 340g,ديليسيوكاتشب حار بالثوم 340 غم,ITM-14609,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Flavored Ketchup 40g,بطاط برنجيز بطعم الكاتشب 40 جم,ITM-17771,,Canned & Preserved,g,,0.00,3.50,0,5,yes
Ketchup 5,جالون كاتشب باميلا 5كغ,ITM-07819,,Canned & Preserved,pcs,,0.00,0.00,0,5,yes
Ketchup 60g,ميوميومقرمشات بنكهة الكاتشب 60 جم,ITM-04849,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Raja Ketchup 70g,راجا بنكهة لكاتشب 70ج,ITM-04921,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup 90g,البطل فشار بالكاتشب 90ج,ITM-11623,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Al Alali 340*3 2+1 340x3,كاتشب العلالي 340*3 2+1 مجان,ITM-08563,,Canned & Preserved,pcs,,0.00,0.00,0,5,yes
Ketchup Americana 347g,كاتشب امريكانا 347ج,ITM-12069,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Americana 567g,كاتشب امريكانا 567ج,ITM-01868,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Cheese 14g,ميني شيتوس كاتشب وجبنة 14ج,ITM-04684,,Dairy & Eggs,g,,0.00,0.00,0,5,yes
Ulker Ketchup Mayonnaise 785g,اولكر كاتشب ومايونيز 785 جم,ITM-07983,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 1.8,كاتشب الطماطم فرشلئ 1.8,ITM-17962,,Canned & Preserved,pcs,,0.00,0.00,0,5,yes
Ketchup Tomato Handle 340g,كاتشب الطماطم بيدر 340 جم,ITM-00673,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 340g,كاتشب طماطم باميلا 340ج,ITM-02313,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 340g,المواسم كاتشب طماطم 340ج,ITM-11575,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 340g,جلوريا كاتشب الطماطم 340 جم,ITM-16385,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 340g,جلوريا كاتشب الطماطم 340 جم,ITM-16390,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato Handle 350g,كاتشب الطماطم بيدر 350ج,ITM-00674,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 5kg,دلتا كاتشب الطماطم جالون 5 كجم,ITM-15601,,Canned & Preserved,kg,,0.00,0.00,0,5,yes
Ketchup Tomato 5kg,كاتشب طماطم جالون 5 كجم,ITM-15869,,Canned & Preserved,kg,,0.00,0.00,0,5,yes
Ketchup Tomato Hot 500g,ديليسيوكاتشب طماطم حار 500 غم,ITM-05120,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 500g,جلوريا كاتشب الطماطم 500 جم,ITM-16386,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Hadaeq Ketchup Tomato 567g,حدائق اورنيت كاتشب طماطم 567ج,ITM-04620,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 567g,كاتشب الطماطم فرشلي 567 جم,ITM-06640,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato Hadaeq 680g,كاتشب طماطم حدائق اورينت 680 جم,ITM-07915,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 680g,فرشلي كاتشب طماطم 680ج,ITM-12251,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato 680g,فرشلي كاتشب الطماطم عضوي 680 غرام,ITM-17822,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato Al Alali 785g,كاتشب طماطم العلالي 785جرام,ITM-04357,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato Americana 1kg,كاتشب طماطم امريكانا 1ك,ITM-11663,,Canned & Preserved,kg,,0.00,0.00,0,5,yes
Ketchup Tomato Americana 680g,كاتشب طماطم امريكانا 680ج,ITM-09084,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup Tomato Chickpeas 680g,فرشلي كاتشب الطماطم بالثوم المحمص 680ج,ITM-12183,,Rice & Grains,g,,0.00,0.00,0,5,yes
Hadaeq Ketchup Tomato397 397g,حدائق اورينت كاتشب طماطم397 جم,ITM-06209,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup100 100g,البطل بالكاتشب100 جم,ITM-04772,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Ketchup12 12g,البطل بالكاتشب12ج,ITM-04891,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Kfta Bqry 350j 350g,كفتة بقري 350ج,ITM-07188,,Meat & Poultry,g,,0.00,0.00,0,5,yes
Kftryamwdyl Almany 3ltr 3L,كفترياموديل الماني 3لتر 1430,ITM-05933,,General,L,,0.00,0.00,0,5,yes
Kfy Balkrymr 400jram 400g,كفي بالكريمر 400جرام,ITM-03820,,Personal Care,g,,0.00,0.00,0,5,yes
Kfy Srya Aldhwban J 100g,كفي سريع الذوبان 100 ج,ITM-03801,,General,g,,0.00,0.00,0,5,yes
Khazn Khrba Athnyn Lmbh,خازن كهرباء اثنين لمبه,ITM-16498,,Electronics,pcs,,0.00,0.00,0,5,yes
Mixed 400g,خضار مشكل 400ج,ITM-00611,,General,g,,0.00,0.00,0,5,yes
Mixed 900g,خضار مشكل 900ج,ITM-06078,,General,g,,0.00,0.00,0,5,yes
Mixed 400g,خضار مشكل الوليد 400ج,ITM-00868,,General,g,,0.00,0.00,0,5,yes
Mixed 425g,خضار مشكل اورينت 425 ج,ITM-09466,,General,g,,0.00,0.00,0,5,yes
Mixed 425g,خضار مشكل فرشلي425 جم,ITM-09690,,General,g,,0.00,0.00,0,5,yes
Khdr Slfana 425j 425g,خضر سلفانا 425ج,ITM-04241,,General,g,,0.00,0.00,0,5,yes
Mixed 400g,خضروات مشكلة 400ج,ITM-12330,,General,g,,0.00,0.00,0,5,yes
Mixed 250g,خضروات مشكلة السنبلة 250 جم,ITM-05124,,General,g,,0.00,0.00,0,5,yes
Mixed 400g,خضروات مشكلة الوليمة 400ج,ITM-11817,,General,g,,0.00,0.00,0,5,yes
Khdrwat Wfwakh,خضروات وفواكه,ITM-08640,,General,pcs,,0.00,0.00,0,5,yes
Khl Anb Ahm R Amryka946 Ml 946ml,خل عنب أحمـــــــر امريكى946 مل,ITM-08184,,Fresh Produce,L,,0.00,0.00,0,5,yes
Khl Asan,خل اسان,ITM-17747,,General,pcs,,0.00,0.00,0,5,yes
Khl Asnan,خل اسنان,ITM-17745,,General,pcs,,0.00,0.00,0,5,yes
Khl Rna 1jalwn,خل رنا 1جالون,ITM-03405,,General,pcs,,0.00,0.00,0,5,yes
Khl Snaay Rna Mly 474ml,خل صناعي رنا 474 ملي,ITM-03983,,General,ml,,0.00,4.00,0,5,yes
Khl Snan,خل سنان,ITM-17746,,General,pcs,,0.00,0.00,0,5,yes
Khl Tbyaa Qwda980 Ml 980ml,خل طبيعى قودى980 مل,ITM-08661,,General,L,,0.00,0.00,0,5,yes
Khl Tbyay Mqtrfrshly Ltr 3.78L,خل طبيعي مقطرفرشلي 3.78 لتر,ITM-03404,,General,L,,0.00,0.00,0,5,yes
Khla Asnan,خلة اسنان,ITM-17843,,General,pcs,,0.00,0.00,0,5,yes
Small,خلة اسنان صغير,ITM-17879,,General,pcs,,0.00,0.00,0,5,yes
Khlaaa Dbabys,خلاعة دبابيس,ITM-06327,,Baby Care,pcs,,0.00,0.00,0,5,yes
Khlas Alahsa Fakhr 1k 1kg,خلاص الاحساء فاخر 1ك,ITM-01997,,General,kg,,0.00,0.00,0,5,yes
Khlas Almhmdya 1k 1kg,خلاص المحمدية 1ك,ITM-04158,,General,kg,,0.00,0.00,0,5,yes
Khlat Blndr,خلاط بلندر,ITM-03060,,General,pcs,,0.00,0.00,0,5,yes
Khlat Jyyas,خلاط جيياس,ITM-10580,,General,pcs,,0.00,0.00,0,5,yes
Khlat Mtadd Hnjary,خلاط متعدد هنجاري,ITM-16292,,General,pcs,,0.00,0.00,0,5,yes
Khlat Mwlynks Alasly,خلاط مولينكس الاصلي,ITM-03066,,General,pcs,,0.00,0.00,0,5,yes
Khlata Bn Alfras,خلاطة بن الفراس,ITM-03068,,General,pcs,,0.00,0.00,0,5,yes
Khlatat Sraat 3,خلاطات 3 سرعات,ITM-03064,,General,pcs,,0.00,0.00,0,5,yes
Khlta Almsmk Llqhwh500j 500g,خلطة المصمك للقهوه500ج,ITM-09634,,General,g,,0.00,0.00,0,5,yes
Khlta Alqsym Jm 250g,خلطة القصيم 250 جم,ITM-09621,,General,g,,0.00,14.00,0,5,yes
Khlta Lqma Alqady,خلطة لقمة القاضي,300,,General,pcs,,0.00,8.00,0,5,yes
Khlyt Alkaka Alsfra Santa 468gh,خليط الكعكة الصفراء سانتة 468غ,ITM-08407,,General,pcs,,0.00,0.00,0,5,yes
Khlyt Alkwkyz Santa 496j 496g,خليط الكوكيز سانتة 496ج,ITM-08978,,General,g,,0.00,0.00,0,5,yes
French 468,خليط كعكة الفانيلا الفرنسية سانتة 468غ,ITM-13135,,General,pcs,,0.00,0.00,0,5,yes
Khlyt Krym Kramyl Alalala Jm 50g,خليط كريم كراميل العلالى 50 جم,ITM-07923,,Personal Care,g,,0.00,0.00,0,5,yes
Khlyt Tshyz Kyq Balfrwla,خليط تشيز كيق بالفرولة,ITM-17973,,General,pcs,,0.00,0.00,0,5,yes
Yeast Instant 125g,خميرة فورية 125غرام,348,,Rice & Grains,g,,0.00,7.00,0,5,yes
Yeast Instant 500g,خميرة فورية 500ج,376,,Rice & Grains,g,,0.00,17.00,0,5,yes
Yeast Instant 500g,خميرة فورية فكتوريا 500ج,ITM-09955,,Rice & Grains,g,,0.00,0.00,0,5,yes
Yeast Instant Small 125g,خميرية فورية صغير 125 جم,ITM-09020,,General,g,,0.00,0.00,0,5,yes
Khramat Byntsh,خرامات بينتش,ITM-00761,,General,pcs,,0.00,0.00,0,5,yes
Khramat Kwsa,خرامات كوسة,ITM-06934,,General,pcs,,0.00,0.00,0,5,yes
Khrdl Amryky 255j 255g,خردل امريكي 255ج,ITM-09061,,General,g,,0.00,0.00,0,5,yes
Khrdl Frshla Ghram 907g,خردل فرشلى 907 غرام,ITM-05809,,General,g,,0.00,0.00,0,5,yes
Khrdl Frshly Jm 227g,خردل فرشلي 227 جم,ITM-09240,,General,g,,0.00,0.00,0,5,yes
Khrdl Frshly 255j 255g,خردل فرشلي 255ج,ITM-01893,,General,g,,0.00,0.00,0,5,yes
Khrdl Frshly 397j 397g,خردل فرشلي 397ج,ITM-09239,,General,g,,0.00,0.00,0,5,yes
Hadaeq 255g,خردل حدائق اورينيت 255ج,ITM-09241,,General,g,,0.00,0.00,0,5,yes
Peach 220g,خوخ دراق اصفر مشراح ليبيز 220ج,ITM-07699,,General,g,,0.00,0.00,0,5,yes
Hot 88ml,خولة شطة حارة 88 مل,ITM-13901,,General,ml,,0.00,0.00,0,5,yes
Kill Rates Glue,Kill Rates Glue,735,,General,pcs,,0.00,8.00,0,5,yes
Kit Kat 41.50G,Kit Kat 41.50G,1315,,General,g,,0.00,2.50,0,5,yes
Kit Kat Chunky,Kit Kat Chunky,1318,,General,pcs,,0.00,3.00,0,5,yes
Kitchen Pro Onion,Kitchen Pro قطاعة بصل,ITM-13708,,Fresh Produce,pcs,,0.00,0.00,0,5,yes
Kl Tywr Hb Dwar Alshms 500j 500g,كل طيور حب دوار الشمس 500ج,ITM-00666,,General,g,,0.00,0.00,0,5,yes
Syrup 330ml,كلاس شراب شعير 330 مل,ITM-16948,,General,ml,,0.00,0.00,0,5,yes
Syrup 330ml,كلاس شراب شعير بنكهة الرمان 330 مل,ITM-17038,,Fresh Produce,ml,,0.00,0.00,0,5,yes
Syrup Peach 330ml,كلاس شراب شعير بنكهة خوخ 330 مل,ITM-16858,,General,ml,,0.00,0.00,0,5,yes
Klasyk Btrwlym Jly Alnqy 226j 226g,كلاسيك بتروليم جلي النقي 226ج,ITM-08452,,Personal Care,g,,0.00,0.00,0,5,yes
Klasyk Tlmya Alfda Mly 335ml,كلاسيك تلميع الفضة 335 ملي,ITM-13068,,General,ml,,0.00,0.00,0,5,yes
Klnks Klasyk Mndyl 200,كلنكس كلاسيك 200 منديل,ITM-06807,,General,pcs,,0.00,0.00,0,5,yes
Klnya,كلنيا,ITM-17922,,General,pcs,,0.00,0.00,0,5,yes
Syrup 240ml,كلو جيت شراب الأناناس 240 مل,ITM-12279,,General,ml,,0.00,0.00,0,5,yes
Medium 10 30pcs,كلوب حجم وسط 10 جالون 30 حبة,ITM-04043,,General,pcs,,0.00,0.00,0,5,yes
Klwbatra,كلوباترا,ITM-00057,,General,pcs,,0.00,0.00,0,5,yes
Klwqz Jm 30g,كلوقز 30 جم,ITM-16917,,General,g,,0.00,0.00,0,5,yes
Klwqz Jm 30g,كلوقز 30 جم,ITM-16918,,General,g,,0.00,0.00,0,5,yes
Klwqz Frwstyz Jm 750g,كلوقز فروستيز 750 جم,ITM-16409,,General,g,,0.00,0.00,0,5,yes
Klwqz Kwkw Bwbs Jm 375g,كلوقز كوكو بوبس 375 جم,ITM-16201,,General,g,,0.00,0.00,0,5,yes
Klwqz Kwkw Bwbs 375jram 375g,كلوقز كوكو بوبس 375جرام,ITM-04215,,General,g,,0.00,0.00,0,5,yes
Klwqz Kwkw Bwbs Jmbwz Jm 375g,كلوقز كوكو بوبس جمبوز 375 جم,ITM-14872,,General,g,,0.00,0.00,0,5,yes
Klwqz Kwkw Bwbs Shwkws Jm 375g,كلوقز كوكو بوبس شوكوس 375 جم,ITM-08837,,General,g,,0.00,0.00,0,5,yes
Klwqz Kwkw Bwbs Shwkws 500jram 500g,كلوقز كوكو بوبس شوكوس 500جرام,ITM-04348,,General,g,,0.00,0.00,0,5,yes
Corn 375g,كلوقز كورن فلكس 375 جم,ITM-00429,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Corn 450g,كلوقز كورن فلكس 450 جم,ITM-17059,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Corn 500g,كلوقز كورن فلكس 500 جم,ITM-05097,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Corn 750g,كلوقز كورن فلكس 750ج,ITM-05098,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Corn 250g,كلوقز كورن فلكس250 جم,ITM-00100,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Corn Flakes 1,كلوقز كورن فليكس 1كيلو,ITM-05096,,Canned & Preserved,pcs,,0.00,0.00,0,5,yes
Corn Flakes 500g,كلوقز كورن فليكس 500ج مع إضافة مجانيه,ITM-08214,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Corn 210g,كلوقز رقائق ذرة 210 جم,ITM-15106,,Canned & Preserved,g,,0.00,0.00,0,5,yes
Klwqz Rqa Q Qmh Jm 150g,كلوقز رقائق قمح 150 جم,ITM-02702,,General,g,,0.00,0.00,0,5,yes
Klwqz Sbyshal Shwfan Wasl Jm 375g,كلوقز سبيشال شوفان وعسل 375 جم,ITM-11550,,General,g,,0.00,0.00,0,5,yes
Klwqz Shwkw Bwbs Jm 375g,كلوقز شوكو بوبس 375 جم,ITM-16194,,General,g,,0.00,0.00,0,5,yes
Klwqz Shwkw Bwbs375 Jm 375g,كلوقز شوكو بوبس375 جم,ITM-06420,,General,g,,0.00,0.00,0,5,yes
Klwrks Ltr 1.89L,كلوركس 1.89 لتر,ITM-17015,,General,L,,0.00,0.00,0,5,yes
Klwrks Ltr 5.30L,كلوركس 5.30 لتر,ITM-16202,,General,L,,0.00,0.00,0,5,yes
Klwrks Aady Ltr 0.47L,كلوركس عادي 0.47 لتر,ITM-01291,,General,L,,0.00,0.00,0,5,yes
Klwrks Aady Ltr 1.89L,كلوركس عادي 1.89 لتر,ITM-11329,,General,L,,0.00,0.00,0,5,yes
Klwrks Aady Ltr 3.78L,كلوركس عادي 3.78 لتر,ITM-05395,,General,L,,0.00,19.00,0,5,yes
Klwrks Aljyl Aljdyd Balymwn Ltr 2L,كلوركس الجيل الجديد باليمون 2 لتر,ITM-03465,,General,L,,0.00,0.00,0,5,yes
Klwrks Azhar Aljyl Aljdyd2 Ltr 2L,كلوركس ازهار الجيل الجديد2 لتر,ITM-03687,,General,L,,0.00,0.00,0,5,yes
Scented 1.89L,كلوركس برائحة الورد 1.89 لتر,ITM-12076,,General,L,,0.00,0.00,0,5,yes
Scented 3.78L,كلوركس برائحة الزهور 3.78 لتر,ITM-15946,,General,L,,0.00,0.00,0,5,yes
Klwrks Btaqa Aljbl Aljyl Aljdyd Ltr 2L,كلوركس بطاقة الجبل الجيل الجديد 2 لتر,ITM-03464,,General,L,,0.00,0.00,0,5,yes
Klwrks Bwdra Yzyl Albqa Ghm 681.4g,كلوركس بودرة يزيل البقع 681.4 غم,ITM-00808,,General,g,,0.00,0.00,0,5,yes
Colored 0.47,كلوركس للملابس الملونة 0.47,ITM-00095,,General,pcs,,0.00,0.00,0,5,yes
Colored 0.47L,كلوركس للملابس الملونة 0.47 لتر,ITM-09984,,General,L,,0.00,0.00,0,5,yes
Colored 1.8L,كلوركس للملابس الملونة 1.8 لتر,ITM-03685,,General,L,,0.00,0.00,0,5,yes
Colored 3.78L,كلوركس للملابس الملونة 3.78 لتر,ITM-00081,,General,L,,0.00,0.00,0,5,yes
Colored 1.8L,كلوركس للملابس الملونة زهور 1.8ل,ITM-02898,,General,L,,0.00,0.00,0,5,yes
Colored 3.78L,كلوركس للملابس الملونة زهور3.78 لتر,ITM-05396,,General,L,,0.00,0.00,0,5,yes
Klwrks Llmlabs Alswda Yzyl Albqa Ltr 1.8L,كلوركس للملابس السوداء يزيل البقع 1.8 لتر,ITM-02461,,General,L,,0.00,0.00,0,5,yes
Klwrks Yzyl Albqa Ltr 1.8L,كلوركس يزيل البقع 1.8 لتر,ITM-05943,,General,L,,0.00,0.00,0,5,yes
Klwrks Yzyl Albqa Ltr 3L,كلوركس يزيل البقع 3 لتر,ITM-03597,,General,L,,0.00,0.00,0,5,yes
Klwrks Yzyl Albqa Ml 500ml,كلوركس يزيل البقع 500 مل,ITM-02460,,General,L,,0.00,0.00,0,5,yes
Klwrks Yzyl Albqa Ml 900ml,كلوركس يزيل البقع 900 مل,ITM-06150,,General,L,,0.00,0.00,0,5,yes
Klwrks Zhwr Yzyl Albqa Ltr 1.8L,كلوركس زهور يزيل البقع 1.8 لتر,ITM-03599,,General,L,,0.00,0.00,0,5,yes
Klwrks Zhwr Yzyl Albqa Ltr 3L,كلوركس زهور يزيل البقع 3 لتر,ITM-06059,,General,L,,0.00,0.00,0,5,yes
Klwrks Zhwr Yzyl Albqa Ml 500ml,كلوركس زهور يزيل البقع 500 مل,ITM-06584,,General,L,,0.00,0.00,0,5,yes
Klwrks Zhwr Yzyl Albqa Ml 900ml,كلوركس زهور يزيل البقع 900 مل,ITM-06254,,General,L,,0.00,0.00,0,5,yes
Hot 50m,كلوس اب احم حار 50 م,ITM-11168,,General,pcs,,0.00,6.00,0,5,yes
Klws Ab Almfawl Alamyq M 120m,كلوس اب المفعول العميق 120 م,ITM-11230,,General,pcs,,0.00,0.00,0,5,yes
Klws Ab Antaash Alnana120 M 120m,كلوس اب انتعاش النعنع120 م,ITM-11231,,General,pcs,,0.00,0.00,0,5,yes
Klws Ab Fayr Fryz M 100m,كلوس اب فاير فريز 100 م,ITM-11233,,General,pcs,,0.00,0.00,0,5,yes
Klws Ab Nsym Bard120 M 120m,كلوس اب نسيم بارد120 م,ITM-11232,,General,pcs,,0.00,0.00,0,5,yes
Kly Js Frwstays 35j 35g,كلي جس فروستايس 35ج,ITM-08384,,General,g,,0.00,0.00,0,5,yes
Klyja,كليجا,ITM-18150,,General,pcs,,0.00,0.00,0,5,yes
Klyja Alshhd,كليجا الشهد,ITM-14812,,General,pcs,,0.00,0.00,0,5,yes
Klyja Fanylya,كليجا فانيليا,ITM-18272,,General,pcs,,0.00,0.00,0,5,yes
Large,كليجا كبير,ITM-00182,,General,pcs,,0.00,0.00,0,5,yes
Klyka Alqdym Alfakhr,كليكا القضيم الفاخر,ITM-18286,,General,pcs,,0.00,0.00,0,5,yes
Klynks Mnashf Mtbkh Rwl 2,كلينكس مناشف مطبخ 2 رول,ITM-15387,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
Klynks Mnashf Mtbkh 2rwl,كلينكس مناشف مطبخ 2رول,ITM-16121,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
Klynks Mnashf Mtbkh Mnzlya Rwl Mtr 350m,كلينكس مناشف مطبخ منزلية رول 350 متر,ITM-13653,,Household & Cleaning,pcs,,0.00,0.00,0,5,yes
